cow,lactation_number_in_data,TIME,avgtotalmotion,avgtotalsteps,avghoursstanding,avghourslying,avglyingbouts,avgrumination,avgactivity,date,calvdate,Activity,rumination,totalmotion,totalsteps,hoursstanding,hourslying,lyingbouts,predictedcalving,CalvingEaseScore,breed,calved,parity,daysprior,hoursbefore,CES,dayhour
1397,1,14,883.3333333,199.3333333,0.733449074,1.224884259,0.666666667,14.91666667,8.216666667,16OCT12:00:00:00,17-Oct-12,0,0,563,129,0.313333333,1.686666667,1,0,1,H,0,multiparous,0,-16,1,14
1397,1,16,842.25,191.3333333,0.694490741,1.263842593,0.833333333,14.91666667,8.216666667,16OCT12:00:00:00,17-Oct-12,0,0,590,150,0.6025,1.3975,3,0,1,H,0,multiparous,0,-14,1,16
1397,1,18,747.25,166.0833333,0.637592593,1.320740741,1.416666667,14.91666667,8.216666667,16OCT12:00:00:00,17-Oct-12,0,0,1663,324,0.967777778,1.032222222,8,0,1,H,0,multiparous,0,-12,1,18
1397,1,20,796.75,175.6666667,0.746481482,1.211851852,2,14.91666667,8.216666667,16OCT12:00:00:00,17-Oct-12,0,0,599,115,1.306666667,0.693333333,7,0,1,H,0,multiparous,0,-10,1,20
1397,1,22,751.25,163.8333333,0.735208333,1.223125,2.416666667,11.83333333,10.05833333,16OCT12:00:00:00,17-Oct-12,42.1,0,219,38,0.566111111,1.433888889,6,0,1,H,0,multiparous,0,-8,1,22
1397,1,0,787.5833333,173.4166667,0.758263889,1.200069444,2.416666667,6.166666667,10.81666667,17OCT12:00:00:00,17-Oct-12,31.9,2,501,121,0.309444444,1.690555556,1,0,1,H,0,multiparous,0,-6,1,0
1397,1,2,808.75,178.3333333,0.756736111,1.201597222,2.333333333,2,12.4,17OCT12:00:00:00,17-Oct-12,33.4,0,348,66,0,2,0,0,1,H,0,multiparous,0,-4,1,2
1397,1,4,825.6666667,182.6666667,0.658356482,1.299976852,2.333333333,0.416666667,13.51666667,17OCT12:00:00:00,17-Oct-12,23.8,3,660,163,0,2,0,0,1,H,1,multiparous,0,-2,1,4
1397,1,6,894.1666667,191.4166667,0.491689815,1.466643519,2.333333333,0.583333333,12.98333333,17OCT12:00:00:00,17-Oct-12,24.6,2,2081,425,0,2,0,0,1,H,1,multiparous,0,0,1,6
1408,1,8,590.1666667,154.5,1.14599537,0.812337963,0.666666667,41.41666667,31.075,02NOV11:00:00:00,5-Nov-11,29.5,30,370,92,1.091944444,0.908055556,1,0,1,H,0,multiparous,-2,-70,1,8
1408,1,10,585,152.25,1.079074074,0.900092593,0.75,41,31.19166667,02NOV11:00:00:00,5-Nov-11,32.5,25,459,131,0.946944444,1.053055556,1,0,1,H,0,multiparous,-2,-68,1,10
1408,1,12,498.3333333,132.6666667,1.066574074,0.933425926,0.666666667,41.5,30.00833333,02NOV11:00:00:00,5-Nov-11,25.6,37,306,72,0.596944444,1.403055556,0,0,1,H,0,multiparous,-2,-66,1,12
1408,1,14,567.1666667,150.8333333,1.195231482,0.804768519,0.666666667,41.75,29.55833333,02NOV11:00:00:00,5-Nov-11,29,49,1222,312,1.97,0.03,1,0,1,H,0,multiparous,-2,-64,1,14
1408,1,16,558.9166667,147.25,1.137407407,0.862592593,0.666666667,42.16666667,29.80833333,02NOV11:00:00:00,5-Nov-11,38.7,35,1247,331,1.306111111,0.693888889,0,0,1,H,0,multiparous,-2,-62,1,16
1408,1,18,590.25,154.6666667,1.137592593,0.862407407,0.583333333,42.5,29.375,02NOV11:00:00:00,5-Nov-11,42.2,48,1580,424,2,0,0,0,1,H,0,multiparous,-2,-60,1,18
1408,1,20,588.1666667,152.5833333,1.104421296,0.895578704,0.583333333,43.08333333,29.43333333,02NOV11:00:00:00,5-Nov-11,37.9,61,310,76,0.448611111,1.551388889,1,0,1,H,0,multiparous,-2,-58,1,20
1408,1,22,658.25,171.5833333,1.205625,0.794375,0.5,42.91666667,30.35833333,02NOV11:00:00:00,5-Nov-11,33.9,38,1012,259,1.6925,0.3075,0,0,1,H,0,multiparous,-2,-56,1,22
1408,1,0,610,158.6666667,1.090138889,0.909861111,0.583333333,42.91666667,30.61666667,03NOV11:00:00:00,5-Nov-11,30.3,39,79,18,0.409166667,1.590833333,1,0,1,H,0,multiparous,-2,-54,1,0
1408,1,2,632.9166667,165.5,1.186736111,0.813263889,0.583333333,42.66666667,30.4,03NOV11:00:00:00,5-Nov-11,21.7,55,307,85,1.192777778,0.807222222,1,0,1,H,0,multiparous,-2,-52,1,2
1408,1,4,612.6666667,159.5,1.113171296,0.886828704,0.5,42.58333333,30.8,03NOV11:00:00:00,5-Nov-11,22.8,56,17,3,0.160833333,1.839166667,0,0,1,H,0,multiparous,-2,-50,1,4
1408,1,6,624.1666667,163.5833333,1.151319444,0.848680556,0.5,42.25,30.525,03NOV11:00:00:00,5-Nov-11,22.2,34,581,160,2,0,0,0,1,H,0,multiparous,-2,-48,1,6
1408,1,8,645.1666667,171.3333333,1.226990741,0.773009259,0.416666667,42.41666667,30.48333333,03NOV11:00:00:00,5-Nov-11,29,32,622,185,2,0,0,0,1,H,0,multiparous,-1,-46,1,8
1408,1,10,645.75,171.6666667,1.223148148,0.776851852,0.416666667,42.58333333,30.15,03NOV11:00:00:00,5-Nov-11,28.5,27,466,135,0.900833333,1.099166667,1,0,1,H,0,multiparous,-1,-44,1,10
1408,1,12,831.5833333,213.6666667,1.296388889,0.703611111,0.416666667,42.75,31.24166667,03NOV11:00:00:00,5-Nov-11,38.7,39,2536,576,1.475833333,0.524166667,0,0,1,H,0,multiparous,-1,-42,1,12
1408,1,14,783.0833333,200.8333333,1.298888889,0.701111111,0.333333333,43.75,32.025,03NOV11:00:00:00,5-Nov-11,38.4,61,640,158,2,0,0,0,1,H,0,multiparous,-1,-40,1,14
1408,1,16,719.3333333,186.3333333,1.356712963,0.643287037,0.333333333,45.41666667,31.375,03NOV11:00:00:00,5-Nov-11,30.9,55,482,157,2,0,0,0,1,H,0,multiparous,-1,-38,1,16
1408,1,18,694.25,179.9166667,1.356712963,0.643287037,0.333333333,46.16666667,31.525,03NOV11:00:00:00,5-Nov-11,44,57,1279,347,2,0,0,0,1,H,0,multiparous,-1,-36,1,18
1408,1,20,750.5833333,194.75,1.442430556,0.557569444,0.333333333,46.75,32,03NOV11:00:00:00,5-Nov-11,43.6,68,986,254,1.477222222,0.522777778,1,0,1,H,0,multiparous,-1,-34,1,20
1408,1,22,708.8333333,185.75,1.468055556,0.531944444,0.333333333,49,31.95,03NOV11:00:00:00,5-Nov-11,33.3,65,511,151,2,0,0,0,1,H,0,multiparous,-1,-32,1,22
1408,1,0,763.3333333,201.6666667,1.600625,0.399375,0.25,50.5,31.88333333,04NOV11:00:00:00,5-Nov-11,29.5,57,733,209,2,0,0,0,1,H,0,multiparous,-1,-30,1,0
1408,1,2,747.5833333,197.3333333,1.581365741,0.418634259,0.333333333,50.25,32.15,04NOV11:00:00:00,5-Nov-11,24.9,52,118,33,0.961666667,1.038333333,2,0,1,H,0,multiparous,-1,-28,1,2
1408,1,4,777.8333333,206.5833333,1.733449074,0.266550926,0.333333333,49.16666667,31.99166667,04NOV11:00:00:00,5-Nov-11,20.9,43,380,114,1.985833333,0.014166667,0,0,1,H,0,multiparous,-1,-26,1,4
1408,1,6,764.5833333,203.5,1.717222222,0.282777778,0.416666667,48.83333333,32.05,04NOV11:00:00:00,5-Nov-11,22.9,30,422,123,1.805277778,0.194722222,1,0,1,H,0,multiparous,-1,-24,1,6
1408,1,8,744.5,197.3333333,1.653333333,0.346666667,0.416666667,49.33333333,31.36666667,04NOV11:00:00:00,5-Nov-11,20.8,38,381,111,1.233333333,0.766666667,0,0,1,H,0,multiparous,0,-22,1,8
1408,1,10,781,207.6666667,1.689930556,0.310069444,0.416666667,51.83333333,31.09166667,04NOV11:00:00:00,5-Nov-11,25.2,57,904,259,1.34,0.66,1,0,1,H,0,multiparous,0,-20,1,10
1408,1,12,569.6666667,159.6666667,1.566944444,0.433055556,0.416666667,52,29.91666667,04NOV11:00:00:00,5-Nov-11,24.6,41,0,0,0,2,0,0,1,H,0,multiparous,0,-18,1,12
1408,1,14,601.5,167.4166667,1.494212963,0.505787037,0.416666667,47.66666667,28.35833333,04NOV11:00:00:00,5-Nov-11,19.7,9,1022,251,1.127222222,0.872777778,0,0,1,H,0,multiparous,0,-16,1,14
1408,1,16,691.5,188.75,1.453078704,0.546921296,0.5,44.83333333,28.74166667,04NOV11:00:00:00,5-Nov-11,35.5,21,1562,413,1.506388889,0.493611111,1,0,1,H,0,multiparous,0,-14,1,16
1408,1,18,749.25,202.75,1.452916667,0.547083333,0.5,43.75,28.725,04NOV11:00:00:00,5-Nov-11,43.8,44,1972,515,1.998055556,0.001944444,0,0,1,H,0,multiparous,0,-12,1,18
1408,1,20,721.6666667,196.25,1.398217593,0.601782407,0.5,42.08333333,28.325,04NOV11:00:00:00,5-Nov-11,38.8,48,655,176,0.820833333,1.179166667,1,0,1,H,0,multiparous,0,-10,1,20
1408,1,22,715,194.0833333,1.285324074,0.714675926,0.583333333,39.41666667,27.74166667,04NOV11:00:00:00,5-Nov-11,26.3,33,431,125,0.645277778,1.354722222,1,0,1,H,0,multiparous,0,-8,1,22
1408,1,0,881.9166667,234.3333333,1.285324074,0.714675926,0.583333333,38.5,28.86666667,05NOV11:00:00:00,5-Nov-11,43,46,2736,692,2,0,0,0,1,H,0,multiparous,0,-6,1,0
1408,1,2,976.5833333,257.4166667,1.326388889,0.673611111,0.583333333,38.08333333,31.53333333,05NOV11:00:00:00,5-Nov-11,56.9,47,1254,310,1.454444444,0.545555556,2,0,1,H,0,multiparous,0,-4,1,2
1408,1,4,962.75,251.5833333,1.196273148,0.803726852,0.75,37.66666667,32.63333333,05NOV11:00:00:00,5-Nov-11,34.1,38,214,44,0.424444444,1.575555556,2,0,1,H,1,multiparous,0,-2,1,4
1408,1,6,1016,263.3333333,1.175694444,0.824305556,1.25,36.33333333,32.85833333,05NOV11:00:00:00,5-Nov-11,25.6,14,1061,264,1.558333333,0.441666667,7,0,1,H,1,multiparous,0,0,1,6
1409,1,8,969.9166667,224.1666667,0.863912037,1.11525463,0.833333333,22.16666667,41.55,04SEP12:00:00:00,7-Sep-12,79,10,2234,516,1.592222222,0.157777778,1,8,1,H,0,multiparous,-2,-70,1,8
1409,1,10,977.0833333,227.6666667,0.891944444,1.087222222,0.75,22.41666667,42.675,04SEP12:00:00:00,7-Sep-12,83.4,30,530,135,1.006111111,0.993888889,1,8,1,H,0,multiparous,-2,-68,1,10
1409,1,12,1028.75,239.8333333,0.984722222,0.994444444,0.833333333,21.66666667,41.625,04SEP12:00:00:00,7-Sep-12,39.1,10,781,178,1.322222222,0.677777778,2,8,1,H,0,multiparous,-2,-66,1,12
1409,1,14,971.3333333,228.5,0.952199074,1.026967593,0.833333333,21.41666667,42.80833333,04SEP12:00:00:00,7-Sep-12,49.5,27,372,103,1.044444444,0.955555556,2,8,1,H,0,multiparous,-2,-64,1,14
1409,1,16,893.4166667,214.5833333,0.965138889,1.014027778,0.916666667,21.75,42.625,04SEP12:00:00:00,7-Sep-12,43.3,36,818,198,0.765277778,1.234722222,1,8,1,H,0,multiparous,-2,-62,1,16
1409,1,18,900.1666667,213.5833333,0.965138889,1.014027778,0.916666667,21.75,40.70833333,04SEP12:00:00:00,7-Sep-12,26,0,2151,537,2,0,0,8,1,H,0,multiparous,-2,-60,1,18
1409,1,20,930.5833333,221.5833333,1.011805556,0.967361111,0.916666667,21.75,40.70833333,04SEP12:00:00:00,7-Sep-12,0,0,891,208,1.028333333,0.971666667,2,8,1,H,0,multiparous,-2,-58,1,20
1409,1,22,817.4166667,196.0833333,0.957430556,1.021736111,0.833333333,21.33333333,41.5,04SEP12:00:00:00,7-Sep-12,61.9,28,692,146,0.576666667,1.423333333,0,8,1,H,0,multiparous,-2,-56,1,22
1409,1,0,929.9166667,222.3333333,1.016018519,0.963148148,0.916666667,24.08333333,38.43333333,05SEP12:00:00:00,7-Sep-12,36,47,1374,315,0.703055556,1.296944444,1,7,1,H,0,multiparous,-2,-54,1,0
1409,1,2,930,222.0833333,1.015648148,0.963518519,0.916666667,23.91666667,42.28333333,05SEP12:00:00:00,7-Sep-12,60.3,61,56,4,0.018333333,1.981666667,1,7,1,H,0,multiparous,-2,-52,1,2
1409,1,4,919.9166667,219.6666667,1.01537037,0.963796296,1,26.41666667,42.95,05SEP12:00:00:00,7-Sep-12,22.9,68,101,10,0.127777778,1.872222222,1,7,1,H,0,multiparous,-2,-50,1,4
1409,1,6,910.5833333,217.75,0.978402778,1.000763889,1,26.58333333,43.53333333,05SEP12:00:00:00,7-Sep-12,21,2,927,263,1.556388889,0.443611111,0,7,1,H,0,multiparous,-2,-48,1,6
1409,1,8,1013.833333,245.9166667,1.012384259,0.987615741,0.916666667,25.75,41.55,05SEP12:00:00:00,7-Sep-12,55.2,0,3473,854,2,0,0,7,1,H,0,multiparous,-1,-46,1,8
1409,1,10,1068.75,259.1666667,1.060439815,0.939560185,1.083333333,23.25,34.6,05SEP12:00:00:00,7-Sep-12,0,0,1189,294,1.582777778,0.417222222,3,7,1,H,0,multiparous,-1,-44,1,10
1409,1,12,1088.583333,261.0833333,1.002847222,0.997152778,1.333333333,22.41666667,31.34166667,05SEP12:00:00:00,7-Sep-12,0,0,1019,201,0.631111111,1.368888889,5,7,1,H,0,multiparous,-1,-42,1,12
1409,1,14,1089.5,258.5833333,0.990509259,1.009490741,1.416666667,20.16666667,27.21666667,05SEP12:00:00:00,7-Sep-12,0,0,383,73,0.896388889,1.103611111,3,7,1,H,0,multiparous,-1,-40,1,14
1409,1,16,1105.916667,264.3333333,1.04287037,0.95712963,1.583333333,17.16666667,23.60833333,05SEP12:00:00:00,7-Sep-12,0,0,1015,267,1.393611111,0.606388889,3,7,1,H,0,multiparous,-1,-38,1,16
1409,1,18,997.0833333,237.6666667,1.026898148,0.973101852,1.75,17.16666667,21.44166667,05SEP12:00:00:00,7-Sep-12,0,0,845,217,1.808333333,0.191666667,2,7,1,H,0,multiparous,-1,-36,1,18
1409,1,20,964,231.0833333,1.025949074,0.974050926,1.833333333,17.16666667,21.44166667,05SEP12:00:00:00,7-Sep-12,0,0,494,129,1.016944444,0.983055556,3,7,1,H,0,multiparous,-1,-34,1,20
1409,1,22,933.6666667,224.1666667,1.034675926,0.965324074,2,16,19.68333333,05SEP12:00:00:00,7-Sep-12,40.8,14,328,63,0.681388889,1.318611111,2,7,1,H,0,multiparous,-1,-32,1,22
1409,1,0,912,216.8333333,1.079884259,0.920115741,1.916666667,13.08333333,19.775,06SEP12:00:00:00,7-Sep-12,37.1,12,1114,227,1.245555556,0.754444444,0,6,1,H,0,multiparous,-1,-30,1,0
1409,1,2,960.6666667,229.5,1.215740741,0.784259259,1.916666667,8.416666667,18.11666667,06SEP12:00:00:00,7-Sep-12,40.4,5,640,156,1.648611111,0.351388889,1,6,1,H,0,multiparous,-1,-28,1,2
1409,1,4,993.25,237.3333333,1.295069444,0.704930556,2,4.75,20.33333333,06SEP12:00:00:00,7-Sep-12,49.5,24,492,104,1.079722222,0.920277778,2,6,1,H,0,multiparous,-1,-26,1,4
1409,1,6,1383.333333,306.9166667,1.332037037,0.667962963,2,4.916666667,21.66666667,06SEP12:00:00:00,7-Sep-12,37,4,5608,1098,2,0,0,6,1,H,0,multiparous,-1,-24,1,6
1409,1,8,1129.583333,244.9166667,1.332037037,0.667962963,2,5.583333333,26.15,06SEP12:00:00:00,7-Sep-12,109,8,428,110,2,0,0,6,1,H,0,multiparous,0,-22,1,8
1409,1,10,1094.083333,238.0833333,1.366805556,0.633194444,1.75,6.5,30.275,06SEP12:00:00:00,7-Sep-12,49.5,11,763,212,2,0,0,6,1,H,0,multiparous,0,-20,1,10
1409,1,12,1088.166667,244.6666667,1.48087963,0.51912037,1.333333333,8.666666667,33.2,06SEP12:00:00:00,7-Sep-12,35.1,26,948,280,2,0,0,6,1,H,0,multiparous,0,-18,1,12
1409,1,14,1216.833333,280.6666667,1.572847222,0.427152778,1.083333333,8.666666667,36.28333333,06SEP12:00:00:00,7-Sep-12,37,0,1927,505,2,0,0,6,1,H,0,multiparous,0,-16,1,14
1409,1,16,1150.916667,263.0833333,1.473981482,0.526018519,0.916666667,8.666666667,36.28333333,06SEP12:00:00:00,7-Sep-12,0,0,224,56,0.207222222,1.792777778,1,6,1,H,0,multiparous,0,-14,1,16
1409,1,18,1103.916667,249.6666667,1.34400463,0.65599537,0.833333333,8.666666667,36.28333333,06SEP12:00:00:00,7-Sep-12,0,0,281,56,0.248611111,1.751388889,1,6,1,H,0,multiparous,0,-12,1,18
1409,1,20,1070.5,240,1.266527778,0.733472222,0.666666667,8.666666667,36.28333333,06SEP12:00:00:00,7-Sep-12,0,0,93,13,0.087222222,1.912777778,1,6,1,H,0,multiparous,0,-10,1,20
1409,1,22,1058.916667,237.9166667,1.226527778,0.773472222,0.583333333,8,34.8,06SEP12:00:00:00,7-Sep-12,23,6,189,38,0.201388889,1.798611111,1,6,1,H,0,multiparous,0,-8,1,22
1410,1,14,427.5,113.6666667,0.724351852,1.275648148,0.833333333,22.83333333,19.39166667,26JAN12:00:00:00,29-Jan-12,22,24,302,92,0.768333333,1.231666667,1,5,1,H,0,multiparous,-2,-70,1,14
1410,1,16,330,89.16666667,0.658310185,1.341689815,0.833333333,22.83333333,17.975,26JAN12:00:00:00,29-Jan-12,29.5,0,322,79,1.2075,0.7925,0,5,1,H,0,multiparous,-2,-68,1,16
1410,1,18,335.8333333,91.08333333,0.667893519,1.332106482,1,22.83333333,17.975,26JAN12:00:00:00,29-Jan-12,0,0,394,114,1.364722222,0.635277778,3,5,1,H,0,multiparous,-2,-66,1,18
1410,1,20,334.4166667,91.08333333,0.672523148,1.327476852,0.916666667,22.83333333,17.975,26JAN12:00:00:00,29-Jan-12,0,0,52,8,0.158055556,1.841944444,0,5,1,H,0,multiparous,-2,-64,1,20
1410,1,22,363.9166667,99.33333333,0.740300926,1.259699074,1,20.83333333,19.225,26JAN12:00:00:00,29-Jan-12,29.7,33,356,99,0.813333333,1.186666667,1,5,1,H,0,multiparous,-2,-62,1,22
1410,1,0,341.9166667,91.66666667,0.692175926,1.307824074,1.083333333,22.66666667,19.24166667,27JAN12:00:00:00,29-Jan-12,17.8,50,138,24,0.339722222,1.660277778,2,4,1,H,0,multiparous,-2,-60,1,0
1410,1,2,348.0833333,92.75,0.694930556,1.305069444,1.083333333,20.91666667,19.19166667,27JAN12:00:00:00,29-Jan-12,20,27,126,20,0.082222222,1.917777778,1,4,1,H,0,multiparous,-2,-58,1,2
1410,1,4,342,92.41666667,0.695069444,1.304930556,1.083333333,23.66666667,19.075,27JAN12:00:00:00,29-Jan-12,11.8,59,68,7,0.029166667,1.970833333,1,4,1,H,0,multiparous,-2,-56,1,4
1410,1,6,327.9166667,88.58333333,0.668611111,1.331388889,1,23.25,19.25833333,27JAN12:00:00:00,29-Jan-12,12.5,19,137,37,0.476111111,1.523888889,0,4,1,H,0,multiparous,-2,-54,1,6
1410,1,8,315.5833333,83.58333333,0.698726852,1.301273148,1.083333333,25.16666667,18.89166667,27JAN12:00:00:00,29-Jan-12,25.5,42,432,128,1.362222222,0.637777778,2,4,1,H,0,multiparous,-2,-52,1,8
1410,1,10,224.4166667,59.91666667,0.625532407,1.374467593,1.083333333,28.5,19.25833333,27JAN12:00:00:00,29-Jan-12,30.5,65,355,108,0.814166667,1.185833333,1,4,1,H,0,multiparous,-2,-50,1,10
1410,1,12,245.6666667,66,0.676180556,1.323819444,1.083333333,29.75,18.21666667,27JAN12:00:00:00,29-Jan-12,19.3,38,266,76,0.698611111,1.301388889,1,4,1,H,0,multiparous,-2,-48,1,12
1410,1,14,223.4166667,58.33333333,0.612152778,1.387847222,1,31,18.00833333,27JAN12:00:00:00,29-Jan-12,19.5,39,35,0,0,2,0,4,1,H,0,multiparous,-1,-46,1,14
1410,1,16,236.8333333,65.41666667,0.644259259,1.355740741,1,31,17.28333333,27JAN12:00:00:00,29-Jan-12,20.8,0,483,164,1.592777778,0.407222222,0,4,1,H,0,multiparous,-1,-44,1,16
1410,1,18,234.0833333,63.75,0.657476852,1.342523148,0.916666667,31,17.28333333,27JAN12:00:00:00,29-Jan-12,0,0,361,94,1.523333333,0.476666667,2,4,1,H,0,multiparous,-1,-42,1,18
1410,1,20,231.75,64,0.65599537,1.34400463,1,31,17.28333333,27JAN12:00:00:00,29-Jan-12,0,0,24,11,0.140277778,1.859722222,1,4,1,H,0,multiparous,-1,-40,1,20
1410,1,22,221.25,61.83333333,0.694375,1.305625,0.916666667,30.58333333,16.55833333,27JAN12:00:00:00,29-Jan-12,21,28,230,73,1.273888889,0.726111111,0,4,1,H,0,multiparous,-1,-38,1,22
1410,1,0,234.5,66.83333333,0.783194444,1.216805556,1,31.16666667,17.85,28JAN12:00:00:00,29-Jan-12,33.3,57,297,84,1.405555556,0.594444444,3,3,1,H,0,multiparous,-1,-36,1,0
1410,1,2,224.4166667,65.16666667,0.776342593,1.223657407,0.916666667,33,18.09166667,28JAN12:00:00:00,29-Jan-12,22.9,49,5,0,0,2,0,3,1,H,0,multiparous,-1,-34,1,2
1410,1,4,227,66.16666667,0.782592593,1.217407407,0.916666667,29.16666667,18.23333333,28JAN12:00:00:00,29-Jan-12,13.5,13,99,19,0.104166667,1.895833333,1,3,1,H,0,multiparous,-1,-32,1,4
1410,1,6,231.8333333,68,0.819722222,1.180277778,0.916666667,32.16666667,17.91666667,28JAN12:00:00:00,29-Jan-12,8.7,55,195,59,0.921666667,1.078333333,0,3,1,H,0,multiparous,-1,-30,1,6
1410,1,8,228.25,65.33333333,0.7925,1.2075,0.916666667,32.83333333,17.34166667,28JAN12:00:00:00,29-Jan-12,18.6,50,389,96,1.035555556,0.964444444,2,3,1,H,0,multiparous,-1,-28,1,8
1410,1,10,249.25,70.33333333,0.891319444,1.108680556,0.833333333,30.41666667,16.89166667,28JAN12:00:00:00,29-Jan-12,25.1,36,607,168,2,0,0,3,1,H,0,multiparous,-1,-26,1,10
1410,1,12,247.3333333,69.25,0.909490741,1.090509259,0.833333333,28.33333333,17.58333333,28JAN12:00:00:00,29-Jan-12,27.6,13,243,63,0.916666667,1.083333333,1,3,1,H,0,multiparous,-1,-24,1,12
1410,1,14,267.0833333,75.5,0.99224537,1.00775463,0.833333333,26.66666667,17.28333333,28JAN12:00:00:00,29-Jan-12,15.9,19,272,75,0.993055556,1.006944444,0,3,1,H,0,multiparous,0,-22,1,14
1410,1,16,323,87.5,0.984074074,1.015925926,0.916666667,26.66666667,18.25,28JAN12:00:00:00,29-Jan-12,32.4,0,1154,308,1.494722222,0.505277778,1,3,1,H,0,multiparous,0,-20,1,16
1410,1,18,430.5,118.5,1.023796296,0.976203704,0.75,26.66666667,18.25,28JAN12:00:00:00,29-Jan-12,0,0,1651,466,2,0,0,3,1,H,0,multiparous,0,-18,1,18
1410,1,20,429.0833333,117.75,1.012939815,0.987060185,0.75,26.66666667,18.25,28JAN12:00:00:00,29-Jan-12,0,0,7,2,0.01,1.99,1,3,1,H,0,multiparous,0,-16,1,20
1410,1,22,412.0833333,111.8333333,0.912847222,1.087152778,0.833333333,28.16666667,17.625,28JAN12:00:00:00,29-Jan-12,13.5,46,26,2,0.072777778,1.927222222,1,3,1,H,0,multiparous,0,-14,1,22
1410,1,0,405.0833333,110.3333333,0.864699074,1.135300926,0.583333333,27.08333333,15.71666667,29JAN12:00:00:00,29-Jan-12,10.4,44,213,66,0.827777778,1.172222222,0,2,1,H,0,multiparous,0,-12,1,0
1410,1,2,432.75,118.6666667,1.008819444,0.991180556,0.666666667,26.25,16.14166667,29JAN12:00:00:00,29-Jan-12,28,39,337,100,1.729444444,0.270555556,1,2,1,H,0,multiparous,0,-10,1,2
1410,1,4,427.75,117.75,1.016365741,0.983634259,0.75,32.25,16.725,29JAN12:00:00:00,29-Jan-12,20.5,85,39,8,0.194722222,1.805277778,2,2,1,H,0,multiparous,0,-8,1,4
1410,1,6,424.25,115.8333333,1.021921296,0.978078704,0.75,33,17.225,29JAN12:00:00:00,29-Jan-12,14.7,64,153,36,0.988333333,1.011666667,0,2,1,H,0,multiparous,0,-6,1,6
1410,1,8,439.3333333,121.9166667,1.083356482,0.916643519,0.666666667,32.25,17.75833333,29JAN12:00:00:00,29-Jan-12,25,41,570,169,1.772777778,0.227222222,1,2,1,H,0,multiparous,0,-4,1,8
1410,1,10,429.0833333,118.4166667,0.976226852,1.023773148,0.916666667,29.91666667,17.675,29JAN12:00:00:00,29-Jan-12,24.1,8,484,126,0.714444444,1.285555556,3,2,1,H,1,multiparous,0,-2,1,10
1410,1,12,732.0833333,188.5,1.041342593,0.958657407,1.083333333,29,19.18333333,29JAN12:00:00:00,29-Jan-12,45.7,2,3879,904,1.698055556,0.301944444,3,2,1,H,1,multiparous,0,0,1,12
1411,1,8,1158.416667,300.5,1.652569444,0.347430556,0.5,28.5,32.78333333,18JUL12:00:00:00,21-Jul-12,48.5,26,1192,345,2,0,0,0,3,H,0,multiparous,-2,-70,2,8
1411,1,10,1131.333333,296.9166667,1.652569444,0.347430556,0.5,28.91666667,32.06666667,18JUL12:00:00:00,21-Jul-12,41.6,31,1078,303,2,0,0,0,3,H,0,multiparous,-2,-68,2,10
1411,1,12,1106.333333,290.5,1.652569444,0.347430556,0.5,27.83333333,31.50833333,18JUL12:00:00:00,21-Jul-12,36.9,24,661,160,2,0,0,0,3,H,0,multiparous,-2,-66,2,12
1411,1,14,1077.333333,285,1.652569444,0.347430556,0.5,27.83333333,30.79166667,18JUL12:00:00:00,21-Jul-12,35.5,0,994,254,2,0,0,0,3,H,0,multiparous,-2,-64,2,14
1411,1,16,1100.833333,291.9166667,1.652569444,0.347430556,0.5,27.83333333,34.15833333,18JUL12:00:00:00,21-Jul-12,40.4,0,882,246,2,0,0,0,3,H,0,multiparous,-2,-62,2,16
1411,1,18,1217.916667,322.4166667,1.652569444,0.347430556,0.5,27.83333333,34.15833333,18JUL12:00:00:00,21-Jul-12,0,0,2942,752,2,0,0,0,3,H,0,multiparous,-2,-60,2,18
1411,1,20,1399.083333,363.3333333,1.652569444,0.347430556,0.5,27.83333333,34.15833333,18JUL12:00:00:00,21-Jul-12,0,0,5884,1396,2,0,0,0,3,H,0,multiparous,-2,-58,2,20
1411,1,22,1302.25,336,1.499398148,0.500601852,0.416666667,28.91666667,34.45833333,18JUL12:00:00:00,21-Jul-12,72.9,48,63,23,0.083611111,1.916388889,1,0,3,H,0,multiparous,-2,-56,2,22
1411,1,0,1488.333333,377.0833333,1.505925926,0.494074074,0.416666667,26.66666667,34.6,19JUL12:00:00:00,21-Jul-12,48.1,27,2605,600,1.061388889,0.938611111,3,0,3,H,0,multiparous,-2,-54,2,0
1411,1,2,1500.25,379.5,1.488125,0.511875,0.5,24.83333333,38.09166667,19JUL12:00:00:00,21-Jul-12,69.7,56,320,81,0.460555556,1.539444444,2,0,3,H,0,multiparous,-2,-52,2,2
1411,1,4,1477.666667,373.4166667,1.46712963,0.53287037,0.5,24.25,38.60833333,19JUL12:00:00:00,21-Jul-12,34.8,54,0,0,0,2,0,0,3,H,0,multiparous,-2,-50,2,4
1411,1,6,1486.5,374.5833333,1.457662037,0.542337963,0.5,23.16666667,38.84166667,19JUL12:00:00:00,21-Jul-12,37.7,12,1217,335,1.886388889,0.113611111,0,0,3,H,0,multiparous,-2,-48,2,6
1411,1,8,1478.583333,373.0833333,1.457662037,0.542337963,0.5,22.83333333,40.45,19JUL12:00:00:00,21-Jul-12,67.8,22,1097,327,2,0,0,0,3,H,0,multiparous,-1,-46,2,8
